,Date,Type,B_Zero,B_Low,B_Medium,B_High
0,2022-03-10,Commercial,0,0,0,1.0
1,2022-03-10,Duplex,0,0,0,12.0
2,2022-03-10,Empty Lot,0,0,0,78.0
3,2022-03-10,Multi-Unit,0,0,0,4.0
4,2022-03-10,Single-Family,0,0,0,15.0
5,2022-03-10,Residential,0,0,0,31.0
6,2022-03-10,Mixed-Use/Other,0,0,0,0.0
7,2022-03-10,Residential,0,0,0,31.0
8,2022-03-10,Mixed-Use/Other,0,0,0,0.0
9,2022-03-10,Residential,0,0,0,31.0
10,2022-03-10,Mixed-Use/Other,0,0,0,0.0
11,2022-03-10,Residential,0,0,0,31.0
12,2022-03-10,Mixed-Use/Other,0,0,0,0.0
13,2022-03-10,Residential,0,0,0,31.0
14,2022-03-10,Mixed-Use/Other,0,0,0,0.0
15,2022-03-10,Residential,0,0,0,31.0
16,2022-03-10,Mixed-Use/Other,0,0,0,0.0
